symbol,event_date,event_index,timeframe,support_as_of,support_low,support_high,support_mid,zone_width_atr,entry_close,entry_low,entry_high,atr,atr_percent,volatility_level,distance_to_support_atr,support_touch_count,support_sources,support_source_count,future_max_price,future_min_price,future_max_return_pct,future_min_return_pct,max_rebound_atr,max_breakdown_atr,success_bar,failure_bar,bars_to_success,bars_to_failure,label,same_bar_ambiguous
2408,2017-04-11T00:00:00+08:00,137,1d,2017-04-10T00:00:00+08:00,46.716561742136896,47.24530152893066,46.98093163553378,0.4651219160839031,47.349998474121094,47.349998474121094,48.29999923706055,1.1367767643492102,2.400795778210024,中等波動,0.09209982863290735,8,"[""kmeans"", ""swing_low""]",2,48.25,45.25,1.9007424601519274,-4.435054998510379,0.7917135132456242,-1.2901053119048258,,146,,9,failure,False
2408,2017-04-24T00:00:00+08:00,146,1d,2017-04-21T00:00:00+08:00,45.2399995803833,45.843,45.54149979019165,0.5743047413860582,45.70000076293945,45.5,46.599998474121094,1.0499659434491027,2.297518437462643,中等波動,0.0,10,"[""swing_low"", ""volume_profile_hvn""]",2,51.5,45.25,12.691464201821345,-0.984684366360844,5.523987966702753,0.00952451808470189,148,,2,,success,False
2408,2017-05-16T00:00:00+08:00,161,1d,2017-05-15T00:00:00+08:00,51.334043192018385,51.60719999694824,51.47062159448331,0.20763676262196598,52.0,51.70000076293945,53.70000076293945,1.315551261156858,2.5299062714554963,中等波動,0.2985820580692111,1,"[""anchored_vwap_swing_high"", ""swing_high""]",2,52.20000076293945,50.0,0.3846168518066406,-3.8461538461538436,0.15202810323299618,-1.0140564122490106,,163,,2,failure,False
2408,2017-05-18T00:00:00+08:00,163,1d,2017-05-17T00:00:00+08:00,50.6640664138794,50.869266410827635,50.766666412353516,0.15863800139156312,50.599998474121094,50.0,51.0,1.2935109819099833,2.5563458911397747,中等波動,0.04953026348775242,0,"[""kmeans""]",1,55.0,50.099998474121094,8.695655451707673,-0.9881423222882546,3.4015958019791337,-0.43607510693523965,172,,9,,success,False
2408,2017-05-18T00:00:00+08:00,163,1d,2017-05-17T00:00:00+08:00,49.347400764465334,49.73999881744385,49.54369979095459,0.3035135058527357,50.599998474121094,50.0,51.0,1.2935109819099833,2.5563458911397747,中等波動,0.6648568653103978,6,"[""rolling_vwap"", ""swing_high"", ""swing_low"", ""volume_profile_hvn""]",4,55.0,50.099998474121094,8.695655451707673,-0.9881423222882546,3.4015958019791337,0.5818255277156462,172,,9,,success,False
2408,2017-06-07T00:00:00+08:00,175,1d,2017-06-06T00:00:00+08:00,51.99229746325817,52.45104637752195,52.22167192039006,0.372293790207397,52.5,52.29999923706055,53.70000076293945,1.2322228474673724,2.34709113803309,中等波動,0.039727897091559536,1,"[""anchored_vwap_swing_high"", ""anchored_vwap_swing_low""]",2,53.900001525878906,51.0,2.666669573102687,-2.857142857142858,1.1361593633459848,-0.8052905895209375,,,,,neutral,False
2408,2017-06-12T00:00:00+08:00,178,1d,2017-06-09T00:00:00+08:00,51.396,51.604,51.5,0.16710183430824505,52.29999923706055,51.20000076293945,52.400001525878906,1.2447499505978517,2.380019060718845,中等波動,0.5591478326440263,4,"[""swing_high""]",1,54.20000076293945,51.0,3.632890159838742,-2.4856582333166566,1.5264122123213086,-0.31813618454839265,,,,,neutral,False
2408,2017-06-14T00:00:00+08:00,180,1d,2017-06-13T00:00:00+08:00,50.096000762939454,50.71999969482422,50.40800022888183,0.49007237387364966,51.70000076293945,51.0,52.5,1.2732791423285628,2.4628222892431717,中等波動,0.7696671024729249,2,"[""swing_high"", ""volume_profile_hvn""]",2,55.29999923706055,51.0,6.963246462274153,-1.3539666394768002,2.827344259749237,0.7099772602944862,189,,9,,success,False
2408,2017-06-20T00:00:00+08:00,184,1d,2017-06-19T00:00:00+08:00,52.84860363901371,53.29375,53.07117681950686,0.33530392093874317,52.0,51.900001525878906,52.900001525878906,1.3275906817314453,2.553059003329703,中等波動,0.6392057813383868,3,"[""anchored_vwap_swing_high"", ""volume_profile_hvn""]",2,55.400001525878906,51.099998474121094,6.538464472844052,-1.7307721651517394,2.5610314780491077,-1.3171267235862816,189,,5,,success,False
2408,2017-06-21T00:00:00+08:00,185,1d,2017-06-20T00:00:00+08:00,50.495998474121095,50.85625,50.67612423706055,0.26743764963382854,52.5,51.099998474121094,52.70000076293945,1.347048653666225,2.565806959364238,中等波動,1.2202603042779847,1,"[""swing_high"", ""volume_profile_hvn""]",2,55.400001525878906,52.29999923706055,5.523812430245534,-0.3809538341703833,2.1528558140688183,1.3392246508910821,189,,4,,success,False
2408,2017-06-29T00:00:00+08:00,191,1d,2017-06-28T00:00:00+08:00,53.54124937057495,54.24495748239381,53.89310342648438,0.5438447371991072,54.29999923706055,54.29999923706055,55.400001525878906,1.293950393715441,2.3829657677643223,中等波動,0.04253776260208279,3,"[""anchored_vwap_swing_low"", ""kmeans"", ""swing_high"", ""volume_profile_hvn""]",4,57.20000076293945,53.400001525878906,5.3407027009672925,-1.6574543716887935,2.241199925409706,-0.10916016980408975,200,,9,,success,False
2408,2017-07-11T00:00:00+08:00,199,1d,2017-07-10T00:00:00+08:00,54.66584952606817,55.11059999847412,54.88822476227115,0.3605275857954585,56.20000076293945,55.099998474121094,56.29999923706055,1.2336101034395586,2.195035741446201,中等波動,0.8830997423155486,2,"[""anchored_vwap_swing_high"", ""anchored_vwap_swing_low"", ""swing_high""]",3,66.0999984741211,56.0,17.615654051218634,-0.35587323883337074,8.02522424514716,1.081500929841562,203,,4,,success,False
2408,2017-07-12T00:00:00+08:00,200,1d,2017-07-11T00:00:00+08:00,55.28760152435303,55.74573384348551,55.516667683919266,0.37427080204327,56.29999923706055,56.0,57.099998474121094,1.2240664156310967,2.1741854923957646,中等波動,0.45280663409858507,3,"[""anchored_vwap_swing_high"", ""kmeans"", ""swing_high""]",3,66.0999984741211,56.0,17.40674843670249,-0.5328583323728875,8.006100904261737,0.5819933187854655,203,,3,,success,False
2408,2017-07-31T00:00:00+08:00,213,1d,2017-07-28T00:00:00+08:00,62.74999847412109,63.168748474121095,62.959373474121094,0.24987604809797728,62.400001525878906,61.900001525878906,63.400001525878906,1.6758308897050007,2.685626360137171,中等波動,0.20884980124921593,1,"[""volume_profile_hvn""]",1,64.0,59.70000076293945,2.564100056083385,-4.326924193775373,0.9547493628087641,-1.8199913427532866,,217,,4,failure,False
2408,2017-07-31T00:00:00+08:00,213,1d,2017-07-28T00:00:00+08:00,61.074998474121095,61.49374847412109,61.2843734741211,0.24987604809797306,62.400001525878906,61.900001525878906,63.400001525878906,1.6758308897050007,2.685626360137171,中等波動,0.5407783430447117,0,"[""volume_profile_hvn""]",1,64.0,59.70000076293945,2.564100056083385,-4.326924193775373,0.9547493628087641,-0.8204871503613859,,222,,9,failure,False
2408,2017-08-10T00:00:00+08:00,221,1d,2017-08-09T00:00:00+08:00,60.008330933425526,60.25713093647728,60.132730934951404,0.1575854683752619,60.5,60.0,62.0,1.5788257992119061,2.609629420184969,中等波動,0.1538289174422853,1,"[""anchored_vwap_swing_low""]",1,64.19999694824219,59.70000076293945,6.115697435111045,-1.3223127885298336,2.3435118365110923,-0.19529081082914942,231,,10,,success,False
2408,2017-08-29T00:00:00+08:00,234,1d,2017-08-28T00:00:00+08:00,63.871,64.129,64.0,0.18534376343975853,63.70000076293945,63.70000076293945,65.80000305175781,1.3920079921321944,2.185255848445864,中等波動,0.12284357419429949,3,"[""swing_high""]",1,69.9000015258789,62.099998474121094,9.733125099971108,-2.5117775033830725,4.453997964079692,-1.2722639064494123,244,240,10,6,failure,False
2408,2017-09-13T00:00:00+08:00,245,1d,2017-09-12T00:00:00+08:00,65.85634603743186,66.23599847412109,66.04617225577647,0.2232706536157549,66.30000305175781,66.19999694824219,68.69999694824219,1.7004135140062009,2.564726147416245,中等波動,0.03764059571952429,1,"[""anchored_vwap_swing_low"", ""swing_high""]",2,87.9000015258789,66.9000015258789,32.579181719281095,0.9049750324335637,12.702791583460872,0.613765698667129,246,,1,,success,False
2408,2017-09-26T00:00:00+08:00,254,1d,2017-09-25T00:00:00+08:00,78.46750068664551,79.32500076293945,78.89625072479248,0.25732799750918356,80.5,78.5999984741211,82.9000015258789,3.332323278439,4.139532022905589,高波動,0.35260661672986476,1,"[""kmeans"", ""volume_profile_hvn""]",2,91.19999694824219,82.0,13.291921674835017,1.8633540372670732,3.2109720618866593,1.0600710129808484,256,,2,,success,False
2408,2017-09-29T00:00:00+08:00,257,1d,2017-09-28T00:00:00+08:00,83.43999881744385,84.82386274909827,84.13193078327106,0.3924024243442621,85.80000305175781,83.9000015258789,88.19999694824219,3.526644704010104,4.11030836663572,高波動,0.2767900893304016,1,"[""anchored_vwap_swing_high"", ""kmeans"", ""volume_profile_hvn""]",3,91.19999694824219,84.80000305175781,6.293698956195715,-1.1655011240463087,1.5311987312881585,0.3856368725682851,,,,,neutral,False
2408,2017-10-03T00:00:00+08:00,259,1d,2017-10-02T00:00:00+08:00,86.68749713897705,88.0814015197754,87.38444932937622,0.3911857345604241,88.80000305175781,88.69999694824219,91.0,3.56328019569701,4.012702785179098,高波動,0.2016685448565602,2,"[""swing_high"", ""volume_profile_hvn""]",2,90.5,84.80000305175781,1.914410911958342,-4.504504349699811,0.477087642530916,-0.5297068946468374,,261,,2,failure,False
2408,2017-10-06T00:00:00+08:00,261,1d,2017-10-05T00:00:00+08:00,83.27999763488769,84.15999755859374,83.71999759674071,0.26212985482631773,84.80000305175781,84.80000305175781,87.30000305175781,3.3571144511147843,3.958861238561235,高波動,0.19064154722265841,2,"[""kmeans"", ""volume_profile_hvn""]",2,90.5,84.9000015258789,6.721694272538148,0.11792272467261444,1.6978857978313522,0.48255843361350553,,,,,neutral,False
2408,2017-10-18T00:00:00+08:00,267,1d,2017-10-17T00:00:00+08:00,85.2505763479192,85.5945763479192,85.4225763479192,0.10645144138799881,86.19999694824219,85.19999694824219,87.4000015258789,3.2315203581524843,3.7488636572607,高波動,0.1873485335766586,3,"[""kmeans""]",1,88.69999694824219,81.0999984741211,2.9002321212390436,-5.916471757166453,0.7736296612500047,-1.2844040617992796,,274,,7,failure,False
2408,2017-11-13T00:00:00+08:00,285,1d,2017-11-10T00:00:00+08:00,80.93459848022461,81.26539846801758,81.0999984741211,0.11355770727554414,82.0,81.30000305175781,83.30000305175781,2.9130562401220037,3.552507609904883,高波動,0.25217554054214003,3,"[""swing_low""]",1,90.19999694824219,81.30000305175781,9.999996278344137,-0.8536548149294942,2.8149119935627325,0.12543684069686922,293,,8,,success,False
2408,2017-11-30T00:00:00+08:00,298,1d,2017-11-29T00:00:00+08:00,78.43519847106934,78.76479847717285,78.5999984741211,0.11598879388432973,77.80000305175781,76.5,79.5999984741211,2.8416538793583745,3.652511269784803,高波動,0.22353018568712937,2,"[""swing_low""]",1,78.5999984741211,69.5999984741211,1.0282717107749528,-10.539851228773756,0.28152458262929425,-3.1091752803276567,,299,,1,failure,False
2408,2017-12-22T00:00:00+08:00,314,1d,2017-12-21T00:00:00+08:00,76.00603334887103,76.32163335497455,76.16383335192279,0.13016092817692826,77.80000305175781,76.69999694824219,78.69999694824219,2.4246908079398954,3.116569039626936,高波動,0.6097147281386105,2,"[""anchored_vwap_swing_low""]",1,85.30000305175781,72.9000015258789,9.640102449623944,-6.298202228371497,3.0931778911523446,-1.2810011952126459,323,316,9,2,failure,False
2408,2018-01-10T00:00:00+08:00,326,1d,2018-01-09T00:00:00+08:00,79.45222938387818,80.57249927520752,80.01236432954285,0.4421346398165812,78.30000305175781,78.0,80.9000015258789,2.533775439522416,3.2359838323985013,高波動,0.4547468233165697,3,"[""anchored_vwap_swing_high"", ""anchored_vwap_swing_low"", ""kmeans"", ""volume_profile_hvn""]",4,85.80000305175781,79.19999694824219,9.57854368797706,1.1494174475184415,2.9600097479094885,-0.09954806242953061,329,,3,,success,False
2408,2018-01-17T00:00:00+08:00,331,1d,2018-01-16T00:00:00+08:00,80.92999847412109,81.84791121380782,81.38895484396446,0.34680798427329723,81.0,81.0,85.80000305175781,2.646746272609972,3.267587990876509,高波動,0.0,7,"[""anchored_vwap_swing_low"", ""swing_high"", ""swing_low""]",3,83.4000015258789,77.19999694824219,2.9629648467640823,-4.691361792293591,0.9067743102976964,-1.4092780877710382,,337,,6,failure,False
2408,2018-01-22T00:00:00+08:00,334,1d,2018-01-19T00:00:00+08:00,77.83880000305176,78.76119847106933,78.29999923706055,0.365733750238843,80.5,79.19999694824219,81.0999984741211,2.5220490791872563,3.132980222592865,高波動,0.6894400046691411,4,"[""swing_low""]",1,81.69999694824219,76.30000305175781,1.4906794388101607,-5.217387513344329,0.47580237757660643,-0.6101375916878794,,,,,neutral,False
2408,2018-02-05T00:00:00+08:00,344,1d,2018-02-02T00:00:00+08:00,75.26499805450439,76.43338032396946,75.84918918923692,0.5248598808523848,77.4000015258789,76.30000305175781,77.9000015258789,2.2260841647252403,2.8760776755035886,中等波動,0.4342249126185913,3,"[""kmeans"", ""volume_profile_hvn""]",2,82.5999984741211,68.5999984741211,6.7183421779436925,-11.369512762626377,2.3359390586581927,-2.994046535165906,354,345,10,1,failure,False
2408,2018-02-06T00:00:00+08:00,345,1d,2018-02-05T00:00:00+08:00,73.71999816894531,74.23499813079835,73.97749814987182,0.20460227531983066,72.4000015258789,71.0999984741211,75.9000015258789,2.517078370941853,3.4766275109015568,高波動,0.5244161875549709,2,"[""volume_profile_hvn""]",1,82.5999984741211,68.5999984741211,14.088393277997735,-5.248622889047216,4.052315996988804,-2.0341042034811134,346,,1,,success,False
2408,2018-02-09T00:00:00+08:00,348,1d,2018-02-08T00:00:00+08:00,69.4545984802246,69.74539846801758,69.5999984741211,0.10082675996650656,73.30000305175781,68.5999984741211,73.69999694824219,2.8841548403378225,3.9347267670661545,高波動,1.2324596911460814,2,"[""swing_low""]",1,82.5999984741211,74.0,12.687578492727303,0.9549753330131638,3.224513223871839,1.5759908088856251,350,,2,,success,False
2408,2018-03-02T00:00:00+08:00,356,1d,2018-03-01T00:00:00+08:00,76.77000064849854,77.20000076293945,76.98500070571899,0.16677896569678016,78.4000015258789,77.30000305175781,79.5,2.5782634677246756,3.288601297888523,高波動,0.46542984375388796,3,"[""volume_profile_hvn""]",1,94.19999694824219,77.80000305175781,20.153054993433763,-0.7653041612799449,6.1281539377768945,0.39949462735406727,361,,5,,success,False
2408,2018-03-23T00:00:00+08:00,371,1d,2018-03-22T00:00:00+08:00,89.70636553385943,90.69260000610352,90.19948276998147,0.30707578878754155,94.5,90.19999694824219,94.5,3.2116972690622787,3.398621448743152,高波動,1.1854791018358124,4,"[""anchored_vwap_swing_low"", ""kmeans"", ""swing_high""]",3,95.69999694824219,87.30000305175781,1.2698380404679188,-7.619044389674268,0.37363326855290796,-0.7492494716988692,,,,,neutral,False
2408,2018-04-03T00:00:00+08:00,378,1d,2018-04-02T00:00:00+08:00,88.11660305786133,89.0055038793894,88.56105346862536,0.29629259835345567,90.5999984741211,89.5,91.0,3.000077715298422,3.311344112390202,高波動,0.5314844300868695,7,"[""kmeans"", ""swing_high""]",2,98.30000305175781,87.30000305175781,8.498901442957685,-3.6423791147258022,2.5666017044731086,-0.2721929508490366,387,,9,,success,False
2408,2018-04-16T00:00:00+08:00,384,1d,2018-04-13T00:00:00+08:00,91.28247688198135,92.47000083923339,91.87623886060737,0.4023957936413243,92.19999694824219,92.0,93.0,2.9511341222183356,3.200796333946733,高波動,0.0,1,"[""anchored_vwap_swing_low"", ""volume_profile_hvn""]",2,98.30000305175781,88.4000015258789,6.616058899589716,-4.1214702257489915,2.0670040231618874,-0.9767347862643806,387,385,3,1,failure,False
2408,2018-04-17T00:00:00+08:00,385,1d,2018-04-16T00:00:00+08:00,88.11560305786132,88.88439694213868,88.5,0.2570925666137982,89.5,89.0,92.5,2.9903388277741687,3.3411607014236524,高波動,0.20586398174802809,7,"[""kmeans"", ""swing_high""]",2,98.30000305175781,88.4000015258789,9.832405644422138,-1.229048574436975,2.942811353022498,0.09510576707097584,387,,2,,success,False
2408,2018-04-20T00:00:00+08:00,388,1d,2018-04-19T00:00:00+08:00,96.32000122070312,97.31878362855406,96.81939242462859,0.2937571507306346,92.69999694824219,92.69999694824219,96.4000015258789,3.400027558024584,3.667775264246173,高波動,1.064698509256835,1,"[""kmeans"", ""volume_profile_hvn""]",2,94.19999694824219,88.4000015258789,1.6181230306161698,-4.638614416313436,0.4411728947489767,-2.32939279451774,,389,,1,failure,False
2408,2018-04-20T00:00:00+08:00,388,1d,2018-04-19T00:00:00+08:00,94.80419999694824,95.19580000305176,95.0,0.11517553885093681,92.69999694824219,92.69999694824219,96.4000015258789,3.400027558024584,3.667775264246173,高波動,0.6188782334248479,4,"[""swing_high""]",1,94.19999694824219,88.4000015258789,1.6181230306161698,-4.638614416313436,0.4411728947489767,-1.8835725186857528,,389,,1,failure,False
2408,2018-05-18T00:00:00+08:00,407,1d,2018-05-17T00:00:00+08:00,99.1970015258789,99.60300152587891,99.4000015258789,0.11925820063458997,98.9000015258789,98.5999984741211,100.5,3.4043780456154944,3.442242662377189,高波動,0.08724060489771515,2,"[""swing_high""]",1,104.0,94.0,5.156722341188824,-4.954500960848551,1.498070544982333,-1.5265641642155847,,409,,2,failure,False
2408,2018-05-18T00:00:00+08:00,407,1d,2018-05-17T00:00:00+08:00,96.83473811453635,98.00389022931482,97.41931417192558,0.3434260528980391,98.9000015258789,98.5999984741211,100.5,3.4043780456154944,3.442242662377189,高波動,0.26322320393241583,3,"[""anchored_vwap_swing_high"", ""anchored_vwap_swing_low""]",2,104.0,94.0,5.156722341188824,-4.954500960848551,1.498070544982333,-0.8326743024874147,,,,,neutral,False
2408,2018-05-30T00:00:00+08:00,415,1d,2018-05-29T00:00:00+08:00,94.00219694519043,95.19780000305175,94.5999984741211,0.35215514673742443,96.5,94.0,97.69999694824219,3.395103178068247,3.518241635303883,高波動,0.38355240729066004,5,"[""swing_high""]",1,103.0,94.0,6.735751295336789,-2.590673575129532,1.9145220805037164,-0.0006470923194988231,,,,,neutral,False
2408,2018-06-13T00:00:00+08:00,425,1d,2018-06-12T00:00:00+08:00,94.00479695129394,95.19519999694825,94.5999984741211,0.3858236432706585,94.0,94.0,97.4000015258789,3.0853553596745993,3.282292935824042,高波動,0.0015547483951560855,6,"[""swing_high""]",1,93.9000015258789,81.19999694824219,-0.1063813554479709,-13.617024523146604,-0.03241068287564782,-4.150186448669636,,427,,2,failure,False
2408,2018-06-19T00:00:00+08:00,428,1d,2018-06-15T00:00:00+08:00,90.01539694213866,90.38459695434571,90.19999694824219,0.12400321955141685,90.5999984741211,90.5999984741211,93.5,2.9773421492008905,3.286249668151303,高波動,0.07234691512804355,5,"[""swing_low""]",1,93.0,80.80000305175781,2.6490083513240226,-10.81677217153877,0.8060885869375339,-3.095174631795085,,432,,4,failure,False
2408,2018-06-25T00:00:00+08:00,432,1d,2018-06-22T00:00:00+08:00,86.4150010172526,87.48500305175781,86.95000203450522,0.3545456806932702,86.5,86.5,91.4000015258789,3.017952531287228,3.4889624639158705,高波動,0.0,1,"[""kmeans"", ""swing_low""]",2,88.5999984741211,77.69999694824219,2.427743900718027,-10.173413932667996,0.6958354885805293,-2.887720724120622,,435,,3,failure,False
2408,2018-06-26T00:00:00+08:00,433,1d,2018-06-25T00:00:00+08:00,82.42699847412109,82.7729984741211,82.5999984741211,0.11101591276929468,85.4000015258789,82.0999984741211,85.4000015258789,3.116670316615205,3.649496792656093,高波動,0.8428876925971472,4,"[""swing_high""]",1,88.5999984741211,77.69999694824219,3.747068959094202,-9.016398641753387,1.026735786323873,-1.5166832053678896,,440,,7,failure,False
2408,2018-07-05T00:00:00+08:00,440,1d,2018-07-04T00:00:00+08:00,77.13820304870606,78.16180000305175,77.6500015258789,0.3363988154539389,78.0999984741211,77.69999694824219,81.30000305175781,3.0428078439112305,3.896040849372722,高波動,0.0,6,"[""swing_low""]",1,89.69999694824219,78.5999984741211,14.85275121735734,0.6402048780649761,3.8122678358849096,0.4804100358621526,444,,4,,success,False
2408,2018-07-18T00:00:00+08:00,449,1d,2018-07-17T00:00:00+08:00,84.86429324137607,85.21669323527256,85.04049323832432,0.11474542793154703,84.0,83.69999694824219,88.0999984741211,3.071146277886667,3.6561265212936513,高波動,0.281423665033245,2,"[""rolling_vwap""]",1,83.0,77.80000305175781,-1.1904761904761862,-7.380948747907368,-0.3256113221308772,-2.300212868557787,,450,,1,failure,False
2408,2018-07-19T00:00:00+08:00,450,1d,2018-07-18T00:00:00+08:00,82.16999740600586,82.91499748229981,82.54249744415284,0.23853685098219873,80.19999694824219,80.19999694824219,83.0,3.1232074760203203,3.8942738090575126,高波動,0.6307619563827073,2,"[""swing_high"", ""volume_profile_hvn""]",2,82.5,77.80000305175781,2.867834338250841,-2.992511206743853,0.7364233946726273,-1.399200785666798,,451,,1,failure,False
2408,2018-07-23T00:00:00+08:00,452,1d,2018-07-20T00:00:00+08:00,77.13900305175781,77.86099694824219,77.5,0.24301123483656592,78.5,78.0,80.30000305175781,2.9710309359562963,3.7847527846577025,高波動,0.21507788560004776,4,"[""swing_low""]",1,82.5,73.5999984741211,5.095541401273884,-6.2420401603553,1.346334012073323,-1.1911705579388743,,462,,10,failure,False
2408,2018-07-26T00:00:00+08:00,455,1d,2018-07-25T00:00:00+08:00,80.01983672779028,80.34263671558324,80.18123672168676,0.11450248875387636,81.0,80.5,82.5,2.8191525905329624,3.480435296954275,高波動,0.2331776174955062,6,"[""kmeans""]",1,82.19999694824219,73.19999694824219,1.4814777138792534,-9.629633397231864,0.4256587430818448,-2.4191098425994726,,458,,3,failure,False
2408,2018-07-31T00:00:00+08:00,458,1d,2018-07-30T00:00:00+08:00,77.14080305480957,77.95920304870606,77.55000305175781,0.3168263479109782,78.5999984741211,78.30000305175781,79.5999984741211,2.5831184789165498,3.2864103423195825,高波動,0.24807047398143636,5,"[""swing_low""]",1,79.69999694824219,67.5999984741211,1.3994891799944176,-13.994911213162087,0.4258412779356801,-3.693521864583703,,461,,3,failure,False
2408,2018-08-22T00:00:00+08:00,474,1d,2018-08-21T00:00:00+08:00,66.67791335874418,66.95191335874418,66.81491335874418,0.09977925114709833,67.4000015258789,67.0,69.69999694824219,2.746061900144548,4.07427572400005,高波動,0.16317482395831684,1,"[""anchored_vwap_swing_low""]",1,72.30000305175781,66.19999694824219,7.270031772918428,-1.7804221817056876,1.7843740250796891,-0.17403701295911556,,,,,neutral,False
2408,2018-08-31T00:00:00+08:00,481,1d,2018-08-30T00:00:00+08:00,67.3,68.25,67.775,0.4075891808145556,69.69999694824219,68.19999694824219,69.69999694824219,2.3307782559425507,3.3440148608232216,高波動,0.6221084929659337,1,"[""anchored_vwap_swing_low"", ""volume_profile_hvn""]",2,69.69999694824219,56.20000076293945,0.0,-19.368718474015946,0.0,-4.762357469553353,,485,,4,failure,False
2408,2018-09-06T00:00:00+08:00,485,1d,2018-09-05T00:00:00+08:00,65.16112066920188,65.42752066309835,65.29432066615011,0.11400642897047204,63.599998474121094,63.5,65.4000015258789,2.3367102741676877,3.6740728462729404,高波動,0.6680854756958863,1,"[""kmeans""]",1,62.900001525878906,56.20000076293945,-1.100624158862229,-11.635216806165028,-0.29956514334731515,-3.8349298179271645,,486,,1,failure,False
